grade_id,assessment_id,assessment_title,type,score,max_score,date,student_id,course_id,group_id
GR05070,C002-EX,Midterm Exam,exam,94.6,100,2026-05-01,S0461,C002,G04
GR05071,C002-EXF,Final Exam,exam,85.2,100,2026-05-15,S0461,C002,G04
GR05072,C002-QZ,Quiz 1,quiz,70.9,100,2025-12-20,S0462,C002,G04
GR05073,C002-QZ,Quiz 2,quiz,70.2,100,2026-01-04,S0462,C002,G04
GR05074,C002-QZ,Quiz 3,quiz,81.3,100,2026-01-18,S0462,C002,G04
GR05075,C002-QZ,Quiz 4,quiz,54.5,100,2026-02-02,S0462,C002,G04
GR05076,C002-AS,Assignment 1,assignment,80.4,100,2026-02-16,S0462,C002,G04
GR05077,C002-AS,Assignment 2,assignment,62.1,100,2026-03-03,S0462,C002,G04
GR05078,C002-AS,Assignment 3,assignment,58.7,100,2026-03-18,S0462,C002,G04
GR05079,C002-PR,Practical 1,practical,73.0,100,2026-04-01,S0462,C002,G04
GR05080,C002-PR,Practical 2,practical,81.2,100,2026-04-16,S0462,C002,G04
GR05081,C002-EX,Midterm Exam,exam,84.0,100,2026-04-30,S0462,C002,G04
GR05082,C002-EXF,Final Exam,exam,85.0,100,2026-05-15,S0462,C002,G04
GR05083,C002-QZ,Quiz 1,quiz,57.6,100,2025-12-22,S0463,C002,G03
GR05084,C002-QZ,Quiz 2,quiz,78.2,100,2026-01-05,S0463,C002,G03
GR05085,C002-QZ,Quiz 3,quiz,71.4,100,2026-01-20,S0463,C002,G03
GR05086,C002-QZ,Quiz 4,quiz,63.4,100,2026-02-03,S0463,C002,G03
GR05087,C002-AS,Assignment 1,assignment,66.2,100,2026-02-18,S0463,C002,G03
GR05088,C002-AS,Assignment 2,assignment,67.9,100,2026-03-04,S0463,C002,G03
GR05089,C002-AS,Assignment 3,assignment,65.7,100,2026-03-18,S0463,C002,G03
GR05090,C002-PR,Practical 1,practical,70.6,100,2026-04-02,S0463,C002,G03
GR05091,C002-PR,Practical 2,practical,71.7,100,2026-04-16,S0463,C002,G03
GR05092,C002-EX,Midterm Exam,exam,69.2,100,2026-05-01,S0463,C002,G03
GR05093,C002-EXF,Final Exam,exam,69.5,100,2026-05-15,S0463,C002,G03
GR05094,C006-QZ,Quiz 1,quiz,91.8,100,2025-12-25,S0464,C006,G08
GR05095,C006-QZ,Quiz 2,quiz,93.0,100,2026-01-08,S0464,C006,G08
GR05096,C006-QZ,Quiz 3,quiz,73.7,100,2026-01-22,S0464,C006,G08
GR05097,C006-QZ,Quiz 4,quiz,91.3,100,2026-02-05,S0464,C006,G08
GR05098,C006-AS,Assignment 1,assignment,86.8,100,2026-02-19,S0464,C006,G08
GR05099,C006-AS,Assignment 2,assignment,67.4,100,2026-03-06,S0464,C006,G08
GR05100,C006-AS,Assignment 3,assignment,65.2,100,2026-03-20,S0464,C006,G08
GR05101,C006-PR,Practical 1,practical,83.3,100,2026-04-03,S0464,C006,G08
GR05102,C006-PR,Practical 2,practical,89.1,100,2026-04-17,S0464,C006,G08
GR05103,C006-EX,Midterm Exam,exam,76.2,100,2026-05-01,S0464,C006,G08
GR05104,C006-EXF,Final Exam,exam,100.0,100,2026-05-15,S0464,C006,G08
GR05105,C005-QZ,Quiz 1,quiz,52.4,100,2025-12-26,S0465,C005,G07
GR05106,C005-QZ,Quiz 2,quiz,54.9,100,2026-01-09,S0465,C005,G07
GR05107,C005-QZ,Quiz 3,quiz,62.0,100,2026-01-23,S0465,C005,G07
GR05108,C005-QZ,Quiz 4,quiz,54.5,100,2026-02-06,S0465,C005,G07
GR05109,C005-AS,Assignment 1,assignment,58.8,100,2026-02-20,S0465,C005,G07
GR05110,C005-AS,Assignment 2,assignment,26.3,100,2026-03-06,S0465,C005,G07
GR05111,C005-AS,Assignment 3,assignment,32.9,100,2026-03-20,S0465,C005,G07
GR05112,C005-PR,Practical 1,practical,58.3,100,2026-04-03,S0465,C005,G07
GR05113,C005-PR,Practical 2,practical,42.4,100,2026-04-17,S0465,C005,G07
GR05114,C005-EX,Midterm Exam,exam,56.1,100,2026-05-01,S0465,C005,G07
GR05115,C005-EXF,Final Exam,exam,63.6,100,2026-05-15,S0465,C005,G07
GR05116,C002-QZ,Quiz 1,quiz,75.0,100,2025-12-30,S0466,C002,G03
GR05117,C002-QZ,Quiz 2,quiz,74.1,100,2026-01-13,S0466,C002,G03
GR05118,C002-QZ,Quiz 3,quiz,69.4,100,2026-01-27,S0466,C002,G03
GR05119,C002-QZ,Quiz 4,quiz,69.6,100,2026-02-09,S0466,C002,G03
GR05120,C002-AS,Assignment 1,assignment,79.0,100,2026-02-23,S0466,C002,G03
GR05121,C002-AS,Assignment 2,assignment,60.6,100,2026-03-09,S0466,C002,G03
GR05122,C002-AS,Assignment 3,assignment,66.7,100,2026-03-22,S0466,C002,G03
GR05123,C002-PR,Practical 1,practical,65.3,100,2026-04-05,S0466,C002,G03
GR05124,C002-PR,Practical 2,practical,71.6,100,2026-04-19,S0466,C002,G03
GR05125,C002-EX,Midterm Exam,exam,78.9,100,2026-05-02,S0466,C002,G03
GR05126,C002-EXF,Final Exam,exam,67.9,100,2026-05-16,S0466,C002,G03
GR05127,C004-QZ,Quiz 1,quiz,91.6,100,2025-12-17,S0467,C004,G06
GR05128,C004-QZ,Quiz 2,quiz,87.0,100,2026-01-01,S0467,C004,G06
GR05129,C004-QZ,Quiz 3,quiz,74.0,100,2026-01-16,S0467,C004,G06
GR05130,C004-QZ,Quiz 4,quiz,77.0,100,2026-01-31,S0467,C004,G06
GR05131,C004-AS,Assignment 1,assignment,88.5,100,2026-02-15,S0467,C004,G06
GR05132,C004-AS,Assignment 2,assignment,67.8,100,2026-03-02,S0467,C004,G06
GR05133,C004-AS,Assignment 3,assignment,52.3,100,2026-03-16,S0467,C004,G06
GR05134,C004-PR,Practical 1,practical,87.9,100,2026-03-31,S0467,C004,G06
GR05135,C004-PR,Practical 2,practical,91.9,100,2026-04-15,S0467,C004,G06
GR05136,C004-EX,Midterm Exam,exam,81.8,100,2026-04-30,S0467,C004,G06
GR05137,C004-EXF,Final Exam,exam,74.9,100,2026-05-15,S0467,C004,G06
GR05138,C002-QZ,Quiz 1,quiz,69.7,100,2025-12-25,S0468,C002,G03
GR05139,C002-QZ,Quiz 2,quiz,66.0,100,2026-01-08,S0468,C002,G03
GR05140,C002-QZ,Quiz 3,quiz,66.6,100,2026-01-22,S0468,C002,G03
GR05141,C002-QZ,Quiz 4,quiz,70.7,100,2026-02-05,S0468,C002,G03
GR05142,C002-AS,Assignment 1,assignment,72.3,100,2026-02-19,S0468,C002,G03
GR05143,C002-AS,Assignment 2,assignment,48.2,100,2026-03-06,S0468,C002,G03
GR05144,C002-AS,Assignment 3,assignment,60.2,100,2026-03-20,S0468,C002,G03
GR05145,C002-PR,Practical 1,practical,78.1,100,2026-04-03,S0468,C002,G03
GR05146,C002-PR,Practical 2,practical,77.3,100,2026-04-17,S0468,C002,G03
GR05147,C002-EX,Midterm Exam,exam,76.9,100,2026-05-01,S0468,C002,G03
GR05148,C002-EXF,Final Exam,exam,70.4,100,2026-05-15,S0468,C002,G03
GR05149,C005-QZ,Quiz 1,quiz,66.9,100,2025-12-23,S0469,C005,G07
GR05150,C005-QZ,Quiz 2,quiz,73.6,100,2026-01-06,S0469,C005,G07
GR05151,C005-QZ,Quiz 3,quiz,67.9,100,2026-01-21,S0469,C005,G07
GR05152,C005-QZ,Quiz 4,quiz,87.0,100,2026-02-04,S0469,C005,G07
GR05153,C005-AS,Assignment 1,assignment,56.6,100,2026-02-18,S0469,C005,G07
GR05154,C005-AS,Assignment 2,assignment,53.5,100,2026-03-05,S0469,C005,G07
GR05155,C005-AS,Assignment 3,assignment,51.7,100,2026-03-19,S0469,C005,G07
GR05156,C005-PR,Practical 1,practical,64.7,100,2026-04-02,S0469,C005,G07
GR05157,C005-PR,Practical 2,practical,75.9,100,2026-04-17,S0469,C005,G07
GR05158,C005-EX,Midterm Exam,exam,69.1,100,2026-05-01,S0469,C005,G07
GR05159,C005-EXF,Final Exam,exam,88.9,100,2026-05-15,S0469,C005,G07
GR05160,C002-QZ,Quiz 1,quiz,68.2,100,2025-12-24,S0470,C002,G03
GR05161,C002-QZ,Quiz 2,quiz,69.3,100,2026-01-07,S0470,C002,G03
GR05162,C002-QZ,Quiz 3,quiz,59.4,100,2026-01-21,S0470,C002,G03
GR05163,C002-QZ,Quiz 4,quiz,64.5,100,2026-02-05,S0470,C002,G03
GR05164,C002-AS,Assignment 1,assignment,63.7,100,2026-02-19,S0470,C002,G03
GR05165,C002-AS,Assignment 2,assignment,69.7,100,2026-03-05,S0470,C002,G03
GR05166,C002-AS,Assignment 3,assignment,62.2,100,2026-03-19,S0470,C002,G03
GR05167,C002-PR,Practical 1,practical,66.5,100,2026-04-03,S0470,C002,G03
GR05168,C002-PR,Practical 2,practical,69.5,100,2026-04-17,S0470,C002,G03
GR05169,C002-EX,Midterm Exam,exam,58.4,100,2026-05-01,S0470,C002,G03
GR05170,C002-EXF,Final Exam,exam,78.3,100,2026-05-15,S0470,C002,G03
GR05171,C001-QZ,Quiz 1,quiz,72.9,100,2025-12-31,S0471,C001,G01
GR05172,C001-QZ,Quiz 2,quiz,52.5,100,2026-01-14,S0471,C001,G01
GR05173,C001-QZ,Quiz 3,quiz,74.8,100,2026-01-27,S0471,C001,G01
GR05174,C001-QZ,Quiz 4,quiz,66.4,100,2026-02-10,S0471,C001,G01
GR05175,C001-AS,Assignment 1,assignment,64.9,100,2026-02-23,S0471,C001,G01
GR05176,C001-AS,Assignment 2,assignment,61.4,100,2026-03-09,S0471,C001,G01
GR05177,C001-AS,Assignment 3,assignment,58.7,100,2026-03-23,S0471,C001,G01
GR05178,C001-PR,Practical 1,practical,85.5,100,2026-04-05,S0471,C001,G01
GR05179,C001-PR,Practical 2,practical,44.9,100,2026-04-19,S0471,C001,G01
GR05180,C001-EX,Midterm Exam,exam,71.6,100,2026-05-02,S0471,C001,G01
GR05181,C001-EXF,Final Exam,exam,57.6,100,2026-05-16,S0471,C001,G01
GR05182,C005-QZ,Quiz 1,quiz,77.1,100,2026-01-02,S0472,C005,G07
GR05183,C005-QZ,Quiz 2,quiz,49.3,100,2026-01-15,S0472,C005,G07
GR05184,C005-QZ,Quiz 3,quiz,65.9,100,2026-01-29,S0472,C005,G07
GR05185,C005-QZ,Quiz 4,quiz,66.7,100,2026-02-11,S0472,C005,G07
GR05186,C005-AS,Assignment 1,assignment,61.0,100,2026-02-25,S0472,C005,G07
GR05187,C005-AS,Assignment 2,assignment,51.1,100,2026-03-10,S0472,C005,G07
GR05188,C005-AS,Assignment 3,assignment,62.1,100,2026-03-23,S0472,C005,G07
GR05189,C005-PR,Practical 1,practical,67.0,100,2026-04-06,S0472,C005,G07
GR05190,C005-PR,Practical 2,practical,71.6,100,2026-04-19,S0472,C005,G07
GR05191,C005-EX,Midterm Exam,exam,57.7,100,2026-05-03,S0472,C005,G07
GR05192,C005-EXF,Final Exam,exam,59.3,100,2026-05-16,S0472,C005,G07
GR05193,C006-QZ,Quiz 1,quiz,86.4,100,2025-12-23,S0473,C006,G08
GR05194,C006-QZ,Quiz 2,quiz,80.1,100,2026-01-06,S0473,C006,G08
GR05195,C006-QZ,Quiz 3,quiz,60.4,100,2026-01-21,S0473,C006,G08
GR05196,C006-QZ,Quiz 4,quiz,75.0,100,2026-02-04,S0473,C006,G08
GR05197,C006-AS,Assignment 1,assignment,86.0,100,2026-02-18,S0473,C006,G08
GR05198,C006-AS,Assignment 2,assignment,72.8,100,2026-03-05,S0473,C006,G08
GR05199,C006-AS,Assignment 3,assignment,73.6,100,2026-03-19,S0473,C006,G08
GR05200,C006-PR,Practical 1,practical,77.6,100,2026-04-02,S0473,C006,G08
GR05201,C006-PR,Practical 2,practical,84.5,100,2026-04-17,S0473,C006,G08
GR05202,C006-EX,Midterm Exam,exam,89.4,100,2026-05-01,S0473,C006,G08
GR05203,C006-EXF,Final Exam,exam,84.6,100,2026-05-15,S0473,C006,G08
GR05204,C001-QZ,Quiz 1,quiz,66.7,100,2025-12-29,S0474,C001,G01
GR05205,C001-QZ,Quiz 2,quiz,70.4,100,2026-01-12,S0474,C001,G01
GR05206,C001-QZ,Quiz 3,quiz,56.3,100,2026-01-26,S0474,C001,G01
GR05207,C001-QZ,Quiz 4,quiz,67.0,100,2026-02-09,S0474,C001,G01
GR05208,C001-AS,Assignment 1,assignment,65.6,100,2026-02-22,S0474,C001,G01
GR05209,C001-AS,Assignment 2,assignment,42.7,100,2026-03-08,S0474,C001,G01
GR05210,C001-AS,Assignment 3,assignment,65.6,100,2026-03-22,S0474,C001,G01
GR05211,C001-PR,Practical 1,practical,66.5,100,2026-04-05,S0474,C001,G01
GR05212,C001-PR,Practical 2,practical,71.9,100,2026-04-18,S0474,C001,G01
GR05213,C001-EX,Midterm Exam,exam,69.3,100,2026-05-02,S0474,C001,G01
GR05214,C001-EXF,Final Exam,exam,78.2,100,2026-05-16,S0474,C001,G01
GR05215,C002-QZ,Quiz 1,quiz,51.5,100,2025-12-25,S0475,C002,G04
GR05216,C002-QZ,Quiz 2,quiz,58.2,100,2026-01-08,S0475,C002,G04
GR05217,C002-QZ,Quiz 3,quiz,60.9,100,2026-01-22,S0475,C002,G04
GR05218,C002-QZ,Quiz 4,quiz,67.0,100,2026-02-05,S0475,C002,G04
GR05219,C002-AS,Assignment 1,assignment,54.0,100,2026-02-19,S0475,C002,G04
GR05220,C002-AS,Assignment 2,assignment,59.7,100,2026-03-06,S0475,C002,G04
GR05221,C002-AS,Assignment 3,assignment,61.4,100,2026-03-20,S0475,C002,G04
GR05222,C002-PR,Practical 1,practical,70.3,100,2026-04-03,S0475,C002,G04
GR05223,C002-PR,Practical 2,practical,80.7,100,2026-04-17,S0475,C002,G04
GR05224,C002-EX,Midterm Exam,exam,62.1,100,2026-05-01,S0475,C002,G04
GR05225,C002-EXF,Final Exam,exam,79.4,100,2026-05-15,S0475,C002,G04
GR05226,C006-QZ,Quiz 1,quiz,81.8,100,2025-12-25,S0476,C006,G08
GR05227,C006-QZ,Quiz 2,quiz,62.8,100,2026-01-08,S0476,C006,G08
GR05228,C006-QZ,Quiz 3,quiz,62.3,100,2026-01-22,S0476,C006,G08
GR05229,C006-QZ,Quiz 4,quiz,61.0,100,2026-02-05,S0476,C006,G08
GR05230,C006-AS,Assignment 1,assignment,61.9,100,2026-02-19,S0476,C006,G08
GR05231,C006-AS,Assignment 2,assignment,61.7,100,2026-03-06,S0476,C006,G08
GR05232,C006-AS,Assignment 3,assignment,71.1,100,2026-03-20,S0476,C006,G08
GR05233,C006-PR,Practical 1,practical,72.7,100,2026-04-03,S0476,C006,G08
GR05234,C006-PR,Practical 2,practical,56.8,100,2026-04-17,S0476,C006,G08
GR05235,C006-EX,Midterm Exam,exam,73.5,100,2026-05-01,S0476,C006,G08
GR05236,C006-EXF,Final Exam,exam,77.5,100,2026-05-15,S0476,C006,G08
GR05237,C006-QZ,Quiz 1,quiz,77.4,100,2025-12-30,S0477,C006,G09
GR05238,C006-QZ,Quiz 2,quiz,73.1,100,2026-01-13,S0477,C006,G09
GR05239,C006-QZ,Quiz 3,quiz,68.2,100,2026-01-27,S0477,C006,G09
GR05240,C006-QZ,Quiz 4,quiz,67.5,100,2026-02-09,S0477,C006,G09
GR05241,C006-AS,Assignment 1,assignment,59.8,100,2026-02-23,S0477,C006,G09
GR05242,C006-AS,Assignment 2,assignment,57.0,100,2026-03-09,S0477,C006,G09
GR05243,C006-AS,Assignment 3,assignment,49.7,100,2026-03-22,S0477,C006,G09
GR05244,C006-PR,Practical 1,practical,63.8,100,2026-04-05,S0477,C006,G09
GR05245,C006-PR,Practical 2,practical,68.6,100,2026-04-19,S0477,C006,G09
GR05246,C006-EX,Midterm Exam,exam,70.4,100,2026-05-02,S0477,C006,G09
GR05247,C006-EXF,Final Exam,exam,76.7,100,2026-05-16,S0477,C006,G09
GR05248,C006-QZ,Quiz 1,quiz,70.8,100,2025-12-19,S0478,C006,G09
GR05249,C006-QZ,Quiz 2,quiz,51.3,100,2026-01-03,S0478,C006,G09
GR05250,C006-QZ,Quiz 3,quiz,56.4,100,2026-01-18,S0478,C006,G09
GR05251,C006-QZ,Quiz 4,quiz,65.9,100,2026-02-01,S0478,C006,G09
GR05252,C006-AS,Assignment 1,assignment,54.2,100,2026-02-16,S0478,C006,G09
GR05253,C006-AS,Assignment 2,assignment,38.7,100,2026-03-03,S0478,C006,G09
GR05254,C006-AS,Assignment 3,assignment,54.8,100,2026-03-17,S0478,C006,G09
GR05255,C006-PR,Practical 1,practical,48.7,100,2026-04-01,S0478,C006,G09
GR05256,C006-PR,Practical 2,practical,59.0,100,2026-04-16,S0478,C006,G09
GR05257,C006-EX,Midterm Exam,exam,62.7,100,2026-04-30,S0478,C006,G09
GR05258,C006-EXF,Final Exam,exam,59.5,100,2026-05-15,S0478,C006,G09
GR05259,C001-QZ,Quiz 1,quiz,77.9,100,2025-12-23,S0479,C001,G01
GR05260,C001-QZ,Quiz 2,quiz,90.1,100,2026-01-06,S0479,C001,G01
GR05261,C001-QZ,Quiz 3,quiz,83.9,100,2026-01-21,S0479,C001,G01
GR05262,C001-QZ,Quiz 4,quiz,73.5,100,2026-02-04,S0479,C001,G01
GR05263,C001-AS,Assignment 1,assignment,77.2,100,2026-02-18,S0479,C001,G01
GR05264,C001-AS,Assignment 2,assignment,63.9,100,2026-03-05,S0479,C001,G01
GR05265,C001-AS,Assignment 3,assignment,55.5,100,2026-03-19,S0479,C001,G01
GR05266,C001-PR,Practical 1,practical,61.9,100,2026-04-02,S0479,C001,G01
GR05267,C001-PR,Practical 2,practical,83.5,100,2026-04-17,S0479,C001,G01
GR05268,C001-EX,Midterm Exam,exam,66.0,100,2026-05-01,S0479,C001,G01
GR05269,C001-EXF,Final Exam,exam,72.3,100,2026-05-15,S0479,C001,G01
GR05270,C001-QZ,Quiz 1,quiz,72.9,100,2025-12-29,S0480,C001,G02
GR05271,C001-QZ,Quiz 2,quiz,69.9,100,2026-01-12,S0480,C001,G02
GR05272,C001-QZ,Quiz 3,quiz,57.6,100,2026-01-26,S0480,C001,G02
GR05273,C001-QZ,Quiz 4,quiz,90.8,100,2026-02-09,S0480,C001,G02
GR05274,C001-AS,Assignment 1,assignment,67.4,100,2026-02-22,S0480,C001,G02
GR05275,C001-AS,Assignment 2,assignment,54.3,100,2026-03-08,S0480,C001,G02
GR05276,C001-AS,Assignment 3,assignment,60.2,100,2026-03-22,S0480,C001,G02
GR05277,C001-PR,Practical 1,practical,74.4,100,2026-04-05,S0480,C001,G02
GR05278,C001-PR,Practical 2,practical,68.6,100,2026-04-18,S0480,C001,G02
GR05279,C001-EX,Midterm Exam,exam,64.4,100,2026-05-02,S0480,C001,G02
GR05280,C001-EXF,Final Exam,exam,77.9,100,2026-05-16,S0480,C001,G02
GR05281,C005-QZ,Quiz 1,quiz,67.2,100,2025-12-18,S0481,C005,G07
GR05282,C005-QZ,Quiz 2,quiz,52.7,100,2026-01-02,S0481,C005,G07
GR05283,C005-QZ,Quiz 3,quiz,61.6,100,2026-01-17,S0481,C005,G07
GR05284,C005-QZ,Quiz 4,quiz,44.8,100,2026-02-01,S0481,C005,G07
GR05285,C005-AS,Assignment 1,assignment,69.3,100,2026-02-15,S0481,C005,G07
GR05286,C005-AS,Assignment 2,assignment,46.9,100,2026-03-02,S0481,C005,G07
GR05287,C005-AS,Assignment 3,assignment,56.2,100,2026-03-17,S0481,C005,G07
GR05288,C005-PR,Practical 1,practical,62.0,100,2026-04-01,S0481,C005,G07
GR05289,C005-PR,Practical 2,practical,71.3,100,2026-04-15,S0481,C005,G07
GR05290,C005-EX,Midterm Exam,exam,61.0,100,2026-04-30,S0481,C005,G07
GR05291,C005-EXF,Final Exam,exam,62.4,100,2026-05-15,S0481,C005,G07
GR05292,C001-QZ,Quiz 1,quiz,83.0,100,2025-12-26,S0482,C001,G01
GR05293,C001-QZ,Quiz 2,quiz,69.4,100,2026-01-09,S0482,C001,G01
GR05294,C001-QZ,Quiz 3,quiz,56.3,100,2026-01-23,S0482,C001,G01
GR05295,C001-QZ,Quiz 4,quiz,82.6,100,2026-02-06,S0482,C001,G01
GR05296,C001-AS,Assignment 1,assignment,63.7,100,2026-02-20,S0482,C001,G01
GR05297,C001-AS,Assignment 2,assignment,51.1,100,2026-03-06,S0482,C001,G01
GR05298,C001-AS,Assignment 3,assignment,57.3,100,2026-03-20,S0482,C001,G01
GR05299,C001-PR,Practical 1,practical,63.6,100,2026-04-03,S0482,C001,G01
GR05300,C001-PR,Practical 2,practical,59.0,100,2026-04-17,S0482,C001,G01
GR05301,C001-EX,Midterm Exam,exam,65.5,100,2026-05-01,S0482,C001,G01
GR05302,C001-EXF,Final Exam,exam,60.5,100,2026-05-15,S0482,C001,G01
GR05303,C003-QZ,Quiz 1,quiz,60.0,100,2025-12-20,S0483,C003,G05
GR05304,C003-QZ,Quiz 2,quiz,73.9,100,2026-01-04,S0483,C003,G05
GR05305,C003-QZ,Quiz 3,quiz,80.4,100,2026-01-18,S0483,C003,G05
GR05306,C003-QZ,Quiz 4,quiz,61.9,100,2026-02-02,S0483,C003,G05
GR05307,C003-AS,Assignment 1,assignment,73.1,100,2026-02-16,S0483,C003,G05
GR05308,C003-AS,Assignment 2,assignment,59.7,100,2026-03-03,S0483,C003,G05
GR05309,C003-AS,Assignment 3,assignment,46.4,100,2026-03-18,S0483,C003,G05
GR05310,C003-PR,Practical 1,practical,68.1,100,2026-04-01,S0483,C003,G05
GR05311,C003-PR,Practical 2,practical,71.9,100,2026-04-16,S0483,C003,G05
GR05312,C003-EX,Midterm Exam,exam,73.9,100,2026-04-30,S0483,C003,G05
GR05313,C003-EXF,Final Exam,exam,69.7,100,2026-05-15,S0483,C003,G05
GR05314,C005-QZ,Quiz 1,quiz,55.9,100,2026-01-01,S0484,C005,G07
GR05315,C005-QZ,Quiz 2,quiz,48.4,100,2026-01-15,S0484,C005,G07
GR05316,C005-QZ,Quiz 3,quiz,80.9,100,2026-01-28,S0484,C005,G07
GR05317,C005-QZ,Quiz 4,quiz,62.7,100,2026-02-11,S0484,C005,G07
GR05318,C005-AS,Assignment 1,assignment,51.2,100,2026-02-24,S0484,C005,G07
GR05319,C005-AS,Assignment 2,assignment,28.6,100,2026-03-10,S0484,C005,G07
GR05320,C005-AS,Assignment 3,assignment,64.1,100,2026-03-23,S0484,C005,G07
GR05321,C005-PR,Practical 1,practical,61.1,100,2026-04-06,S0484,C005,G07
GR05322,C005-PR,Practical 2,practical,47.6,100,2026-04-19,S0484,C005,G07
GR05323,C005-EX,Midterm Exam,exam,55.6,100,2026-05-03,S0484,C005,G07
GR05324,C005-EXF,Final Exam,exam,57.2,100,2026-05-16,S0484,C005,G07
GR05325,C002-QZ,Quiz 1,quiz,57.3,100,2025-12-17,S0485,C002,G04
GR05326,C002-QZ,Quiz 2,quiz,85.0,100,2026-01-01,S0485,C002,G04
GR05327,C002-QZ,Quiz 3,quiz,88.7,100,2026-01-16,S0485,C002,G04
GR05328,C002-QZ,Quiz 4,quiz,90.7,100,2026-01-31,S0485,C002,G04
GR05329,C002-AS,Assignment 1,assignment,74.7,100,2026-02-15,S0485,C002,G04
GR05330,C002-AS,Assignment 2,assignment,60.6,100,2026-03-02,S0485,C002,G04
GR05331,C002-AS,Assignment 3,assignment,72.8,100,2026-03-16,S0485,C002,G04
GR05332,C002-PR,Practical 1,practical,82.1,100,2026-03-31,S0485,C002,G04
GR05333,C002-PR,Practical 2,practical,81.0,100,2026-04-15,S0485,C002,G04
GR05334,C002-EX,Midterm Exam,exam,76.2,100,2026-04-30,S0485,C002,G04
GR05335,C002-EXF,Final Exam,exam,68.1,100,2026-05-15,S0485,C002,G04
GR05336,C006-QZ,Quiz 1,quiz,81.6,100,2025-12-17,S0486,C006,G08
GR05337,C006-QZ,Quiz 2,quiz,85.7,100,2026-01-01,S0486,C006,G08
GR05338,C006-QZ,Quiz 3,quiz,77.3,100,2026-01-16,S0486,C006,G08
GR05339,C006-QZ,Quiz 4,quiz,82.6,100,2026-01-31,S0486,C006,G08
GR05340,C006-AS,Assignment 1,assignment,92.5,100,2026-02-15,S0486,C006,G08
GR05341,C006-AS,Assignment 2,assignment,74.8,100,2026-03-02,S0486,C006,G08
GR05342,C006-AS,Assignment 3,assignment,68.6,100,2026-03-16,S0486,C006,G08
GR05343,C006-PR,Practical 1,practical,74.8,100,2026-03-31,S0486,C006,G08
GR05344,C006-PR,Practical 2,practical,87.5,100,2026-04-15,S0486,C006,G08
GR05345,C006-EX,Midterm Exam,exam,86.5,100,2026-04-30,S0486,C006,G08
GR05346,C006-EXF,Final Exam,exam,83.5,100,2026-05-15,S0486,C006,G08
GR05347,C006-QZ,Quiz 1,quiz,67.2,100,2025-12-16,S0487,C006,G08
GR05348,C006-QZ,Quiz 2,quiz,53.0,100,2025-12-31,S0487,C006,G08
GR05349,C006-QZ,Quiz 3,quiz,54.5,100,2026-01-15,S0487,C006,G08
GR05350,C006-QZ,Quiz 4,quiz,58.7,100,2026-01-30,S0487,C006,G08
GR05351,C006-AS,Assignment 1,assignment,55.0,100,2026-02-14,S0487,C006,G08
GR05352,C006-AS,Assignment 2,assignment,58.2,100,2026-03-01,S0487,C006,G08
GR05353,C006-AS,Assignment 3,assignment,57.5,100,2026-03-16,S0487,C006,G08
GR05354,C006-PR,Practical 1,practical,56.1,100,2026-03-31,S0487,C006,G08
GR05355,C006-PR,Practical 2,practical,73.1,100,2026-04-15,S0487,C006,G08
GR05356,C006-EX,Midterm Exam,exam,67.6,100,2026-04-30,S0487,C006,G08
GR05357,C006-EXF,Final Exam,exam,59.6,100,2026-05-15,S0487,C006,G08
GR05358,C006-QZ,Quiz 1,quiz,77.0,100,2026-01-02,S0488,C006,G08
GR05359,C006-QZ,Quiz 2,quiz,79.5,100,2026-01-15,S0488,C006,G08
GR05360,C006-QZ,Quiz 3,quiz,83.9,100,2026-01-29,S0488,C006,G08
GR05361,C006-QZ,Quiz 4,quiz,82.3,100,2026-02-11,S0488,C006,G08
GR05362,C006-AS,Assignment 1,assignment,64.2,100,2026-02-25,S0488,C006,G08
GR05363,C006-AS,Assignment 2,assignment,56.0,100,2026-03-10,S0488,C006,G08
GR05364,C006-AS,Assignment 3,assignment,77.8,100,2026-03-23,S0488,C006,G08
GR05365,C006-PR,Practical 1,practical,80.5,100,2026-04-06,S0488,C006,G08
GR05366,C006-PR,Practical 2,practical,69.1,100,2026-04-19,S0488,C006,G08
GR05367,C006-EX,Midterm Exam,exam,90.5,100,2026-05-03,S0488,C006,G08
GR05368,C006-EXF,Final Exam,exam,76.9,100,2026-05-16,S0488,C006,G08
GR05369,C006-QZ,Quiz 1,quiz,96.8,100,2025-12-27,S0489,C006,G08
GR05370,C006-QZ,Quiz 2,quiz,79.8,100,2026-01-10,S0489,C006,G08
GR05371,C006-QZ,Quiz 3,quiz,69.9,100,2026-01-24,S0489,C006,G08
GR05372,C006-QZ,Quiz 4,quiz,87.5,100,2026-02-07,S0489,C006,G08
GR05373,C006-AS,Assignment 1,assignment,85.2,100,2026-02-21,S0489,C006,G08
GR05374,C006-AS,Assignment 2,assignment,63.5,100,2026-03-07,S0489,C006,G08
GR05375,C006-AS,Assignment 3,assignment,78.2,100,2026-03-21,S0489,C006,G08
GR05376,C006-PR,Practical 1,practical,78.9,100,2026-04-04,S0489,C006,G08
GR05377,C006-PR,Practical 2,practical,76.1,100,2026-04-18,S0489,C006,G08
GR05378,C006-EX,Midterm Exam,exam,63.3,100,2026-05-02,S0489,C006,G08
GR05379,C006-EXF,Final Exam,exam,83.3,100,2026-05-16,S0489,C006,G08
